sitecode,Class,Region_detail,Region,Note,lat,long,Region_detail2,beta_region,beta_id,ohwm_region,ohwm_id,corps_region,corps_id,nwca_region,nwca_id
UTAW1371,P,AW,West,Q&D inspection of logger data,37.8456913,-109.3757775,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,WMT,4
UTAW1385,P,AW,West,Q&D inspection of logger data,37.09444,-111.90405,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
UTAW1420,I,AW,West,Borderline IE,38.99931201,-111.2639321,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
UTAW1542,P,AW,West,NA,37.7877746,-109.4072423,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,WMT,4
UTAW1543,I,AW,West,Q&D inspection of logger data,37.75442,-109.47779,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,WMT,4
UTAW9067,E,AW,West,Likely E but could be I,38.48194,-109.39972,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
UTAW9073,E,AW,West,Q&D inspection of logger data,37.757917,-109.4844094,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,WMT,4
UTAW9080,E,AW,West,Q&D inspection of logger data,39.00088916,-111.2641197,AW,Arid West,6,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
UTWM1015,P,WM,West,NA,40.65459534,-109.7545324,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1091,E,WM,West,Likely E but could be I,40.24538113,-111.1716606,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1096,P,WM,West,NA,40.47719847,-110.9341639,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1150,E,WM,West,NA,40.62986563,-109.7891098,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1152,P,WM,West,NA,40.56622534,-109.9616357,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
UTWM1363,E,WM,West,NA,40.56693593,-109.9683194,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
UTWM1389,P,WM,West,Q&D inspection of logger data,41.74149399,-111.7731613,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1408,P,WM,West,Q&D inspection of logger data,40.73824525,-111.2420075,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1419,P,WM,West,NA,40.56800969,-109.6178254,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
UTWM1431,I,WM,West,NA,40.46085861,-111.4735971,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1447,I,WM,West,NA,39.32965889,-111.431671,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1454,P,WM,West,Q&D inspection of logger data,38.27994,-112.56836,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1872,E,WM,West,Q&D inspection of logger data,38.53042,-112.40619,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1875,E,WM,West,NA,38.52927846,-112.4077049,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1876,E,WM,West,Q&D inspection of logger data,38.52791,-112.40956,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1878,E,WM,West,Q&D Interpretation of logger data,38.5323981,-112.3934369,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM1879,E,WM,West,NA,38.53168268,-112.3937396,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM9094,E,WM,West,Q&D Interpretation of logger data,41.74418429,-111.776466,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
UTWM9096,E,WM,West,Q&D Interpretation of logger data,41.74081731,-111.7747619,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
VANE8895_B,P,NE,East,NA,38.855445,-77.427835,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
VANE8896_B,I,NE,East,NA,38.86439833,-77.43236333,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
VANE8897_B,I,NE,East,NA,38.86722833,-77.43085833,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
VANE9099_B,P,NE,East,NA,38.36767167,-77.36718333,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
VANE9100_B,I,NE,East,NA,38.36095833,-77.34349,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
VANE9101_B,P,NE,East,NA,38.359655,-77.34498,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
VANE9102_V,P,NE,East,NA,38.365525,-77.366895,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
VANE9114_B,E,NE,East,NA,37.87365,-76.44967,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
VANE9121_B,P,NE,East,NA,37.77294167,-76.44853333,NE,Northeast,1,Northeast,1,USACE Atlantic and Gulf Coastal Plain Region,3,CPL,1
VANE9670_V,E,NE,East,NA,37.258855,-80.481896,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
VANE9671_V,P,NE,East,NA,37.26335333,-80.49125167,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
VISE9145_V,I,CB,CB,NA,18.34866,-64.720316,CB,Caribbean,0,NA,NA,NA,NA,CB,0
VISE9147_V,P,CB,CB,NA,18.339747,-64.759169,CB,Caribbean,0,NA,NA,NA,NA,CB,0
VISE9148_V,I,CB,CB,NA,18.3274996,-64.7641096,CB,Caribbean,0,NA,NA,NA,NA,CB,0
VISE9150_V,E,CB,CB,NA,18.336112,-64.712817,CB,Caribbean,0,NA,NA,NA,NA,CB,0
VISE9151_V,E,CB,CB,NA,18.3412877,-64.7143006,CB,Caribbean,0,NA,NA,NA,NA,CB,0
VISE9152_V,E,CB,CB,NA,18.352143,-64.712047,CB,Caribbean,0,NA,NA,NA,NA,CB,0
VISE9155_V,I,CB,CB,NA,18.326418,-64.782979,CB,Caribbean,0,NA,NA,NA,NA,CB,0
VISE9157_V,P,CB,CB,NA,18.329603,-64.883206,CB,Caribbean,0,NA,NA,NA,NA,CB,0
VTNE8647_B,U,NE,East,NA,44.32120872,-73.0325394,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
VTNE8649_V,E,NE,East,NA,44.320362,-73.034157,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
VTNE8873_V,I,NE,East,NA,44.458078,-73.221201,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
VTNE8874_V,I,NE,East,NA,44.818675,-73.088082,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
VTNE8875_B,I,NE,East,NA,44.85630019,-73.15111826,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
VTNE8877_B,P,NE,East,NA,44.04370857,-72.66795287,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
VTNE9036_V,P,NE,East,NA,43.8716536,-72.898065,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
VTNE9038_B,P,NE,East,NA,44.24835608,-73.22893225,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
VTNE9039_V,P,NE,East,NA,44.5041062,-72.7785474,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
VTNE9042_B,I,NE,East,NA,44.31898471,-73.0315912,NE,Northeast,1,Northeast,1,USACE Northcentral and Northeast Region,1,EMU,2
WIUB11,P,GP_U,GP,NA,42.92505428,-89.3764789,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,IPL,3
WIUB12,P,GP_U,GP,NA,42.99806294,-87.96656425,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
WIUB128,U,GP_U,GP,NA,42.93458385,-88.04142677,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
WIUB129,I,GP_U,GP,NA,42.936684,-88.04128,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
WIUB130,I,GP_U,GP,NA,42.934279,-88.03073,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,IPL,3
WIUB137,P,GP_U,GP,NA,46.2999758,-90.78662523,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WIUB138,P,GP_U,GP,NA,46.29747596,-90.7808593,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WIUB14,U,GP_U,GP,NA,45.31610154,-90.53368152,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WIUB15,P,GP_U,GP,NA,45.30767866,-90.62243072,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WIUB18,P,GP_U,GP,NA,46.1715671,-91.33028236,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WIUB19,I,GP_U,GP,NA,45.33335019,-90.53374131,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WIUB20,P,GP_U,GP,NA,44.39256807,-90.66587444,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WIUB21,I,GP_U,GP,NA,46.29966914,-90.73273932,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WIUB22,P,GP_U,GP,NA,45.27209628,-90.56029936,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WIUB3,P,GP_U,GP,NA,46.26978779,-90.70683709,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WIUB32,P,GP_U,GP,NA,42.878443,-89.275632,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,IPL,3
WIUB33,I,GP_U,GP,NA,42.930036,-89.390674,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,IPL,3
WIUB34,U,GP_U,GP,NA,42.6998,-90.93106,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,EMU,2
WIUB35,E,GP_U,GP,NA,42.70222,-90.92835,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,EMU,2
WIUB36,P,GP_U,GP,NA,42.7317,-91.0157,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,EMU,2
WIUB37,E,GP_U,GP,NA,42.73863,-91.02009,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,EMU,2
WIUB38,P,GP_U,GP,NA,43.01548,-90.10219,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,EMU,2
WIUB39,U,GP_U,GP,NA,43.02794,-90.13043,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,EMU,2
WIUB40,P,GP_U,GP,NA,43.01034,-90.12054,GP,Northern Great Plains,3,Northern Plains,3,USACE Midwest Region,4,EMU,2
WIUB42,U,GP_U,GP,NA,45.28888888,-90.535283,GP,Northern Great Plains,3,Northern Plains,3,USACE Northcentral and Northeast Region,1,EMU,2
WVNE8653_B,E,NE,East,NA,39.649465,-79.789602,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
WVNE8661_B,I,NE,East,NA,39.67277833,-79.76544833,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
WVNE8664_B,I,NE,East,NA,39.68526667,-79.739445,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
WVNE9104_B,I,NE,East,NA,37.89999,-82.01903,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
WVNE9105_B,E,NE,East,NA,37.9048222,-82.014346,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
WVNE9106_B,P,NE,East,NA,37.90619,-82.01958,NE,Northeast,1,Northeast,1,USACE Eastern Mountains and Piedmont Region,2,EMU,2
WYAW0753,E,AW,West,NA,41.23681218,-109.0526341,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYAW1471,P,AW,West,"L2 was noted as being above the sediment. Half the record is missing, but gage supports P? Gage misses low flows",42.32977068,-109.5135001,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYAW1472,I,AW,West,NA,42.12736441,-109.325983,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYAW1473,P,AW,West,Q&D Interpretation of logger data,42.09619631,-110.4234161,AW,Arid West,6,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
WYAW1474,I,AW,West,NA,42.00716889,-106.5082071,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYAW1476,I,AW,West,NA,41.64754966,-108.9979691,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYAW1477,P,AW,West,Likely P due to L1 being placed near bank. Nearby gage suggests perennial,41.5819453,-106.5676907,AW,Arid West,6,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYAW1481,P,AW,West,Q&D Interpretation of logger data,41.4413926,-106.9690683,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYAW9130,E,AW,West,Q&D Interpretation of logger data,42.0062974,-106.5081841,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYAW9131,E,AW,West,Q&D Interpretation of logger data,41.9986828,-106.5211212,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYAW9135,E,AW,West,Q&D Interpretation of logger data,41.9751444,-110.0632467,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYAW9140,E,AW,West,Q&D Interpretation of logger data,42.71253328,-108.6030112,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYAW9141,E,AW,West,Q&D Interpretation of logger data,42.69671425,-108.5426534,AW,Arid West,6,Northwest,0,USACE Arid West Region,7,XER,5
WYCB47,P,GP_C,GP,NA,42.20007,-104.53756,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYCB48,E,GP_C,GP,NA,42.75546,-104.96294,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYCV2921,E,GP_C,GP,NA,42.5321,-104.92989,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNB1,E,GP_N,GP,NA,43.42133,-105.05501,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNB18,E,GP_N,GP,NA,43.43394,-105.05477,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNB25,I,GP_N,GP,NA,43.79887,-104.18192,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNB31,I,GP_N,GP,NA,43.65622,-104.91344,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNB44,U,GP_N,GP,NA,43.98535,-104.50964,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNB6,P,GP_N,GP,NA,43.43232,-105.05369,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNB900,U,GP_N,GP,NA,43.79868544,-104.1802171,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNV2883,E,GP_N,GP,NA,43.42378,-106.40697,GP,Northern Great Plains,3,Northwest,0,USACE Great Plains Region,5,IPL,3
WYNV2887,E,GP_N,GP,NA,43.33659,-106.53369,GP,Northern Great Plains,3,Northwest,0,USACE Great Plains Region,5,IPL,3
WYNV2922,E,GP_N,GP,NA,42.48943,-105.0138,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNV634,P,GP_N,GP,NA,44.53799,-106.82465,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNV646,P,GP_N,GP,NA,42.86405,-105.86652,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYNV667,I,GP_N,GP,NA,44.08091,-105.26675,GP,Northern Great Plains,3,Northern Plains,3,USACE Great Plains Region,5,IPL,3
WYWM0749,P,WM,West,NA,41.05179621,-109.2212093,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
WYWM0754,I,WM,West,NA,41.03337367,-109.2263541,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
WYWM0774,I,WM,West,NA,41.24225719,-109.2319825,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
WYWM1494,P,WM,West,NA,44.07265142,-107.4664649,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
WYWM1495,P,WM,West,NA,44.5183594,-104.0828908,WM,Western Mountains,5,Northern Plains,3,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1500,I,WM,West,NA,44.26499376,-106.9190921,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1510,P,WM,West,NA,43.8379272,-110.4409573,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1521,I,WM,West,"Review more closely. Longest flow is ~43, so borderline I.",43.1554962,-110.3747466,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1523,I,WM,West,Q&D Interpretation of logger data,43.13794479,-110.2898413,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1529,P,WM,West,NA,42.67512254,-111.0074721,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1530,P,WM,West,NA,42.59800937,-105.8865502,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1531,P,WM,West,NA,42.29377176,-110.4405682,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1534,P,WM,West,NA,41.57690941,-106.229838,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1535,I,WM,West,NA,41.49710661,-106.2779869,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1536,P,WM,West,"Review more closely. Looks I, but does not match field observations (suggests P)",41.3692801,-106.5227899,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1537,P,WM,West,NA,41.34403068,-106.526358,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1540,P,WM,West,NA,41.12993843,-110.8065941,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
WYWM1841,E,WM,West,NA,41.82175401,-110.7615432,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
WYWM1913,E,WM,West,NA,41.57859283,-110.6840024,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
WYWM1914,I,WM,West,NA,44.26945507,-109.2110304,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM1915,I,WM,West,NA,43.98296983,-108.81969,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
WYWM1916,I,WM,West,NA,44.48095404,-109.4407429,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,XER,5
WYWM9146,I,WM,West,"Review more closely. Longest flow is ~44, so borderline I.",43.80376,-110.15888,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM9147,I,WM,West,Q&D Interpretation of logger data,43.79295443,-110.1474037,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM9148,U,WM,West,REJECT. P or I fuzzy. Loggers show brief dry periods but they don't match field observations. We suspect this is due to logger being deployed above the surface,43.71656,-110.03694,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
WYWM9154,P,WM,West,"Review. Could be P or I. Some dry periods indicated in L1, but none in L2. Field observations show wet conditions on those days",44.6205848,-107.5015843,WM,Western Mountains,5,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,WMT,4
76,E,PNW,PNW,NA,41.99907,-119.34003,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
77,E,PNW,PNW,NA,42.00054,-119.38972,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
78,E,PNW,PNW,NA,42.08057,-119.59604,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
79,I,PNW,PNW,NA,42.08511,-119.61683,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
80,E,PNW,PNW,NA,42.09296,-119.65202,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
81,E,PNW,PNW,NA,42.10116,-119.71201,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
82,E,PNW,PNW,NA,42.10483,-119.73469,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
83,E,PNW,PNW,NA,42.10752,-119.74735,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
75,I,PNW,PNW,NA,42.16487,-118.60408,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
84,E,PNW,PNW,NA,42.18121,-119.97511,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
85,E,PNW,PNW,NA,42.18488,-119.99065,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
86,E,PNW,PNW,NA,42.18522,-119.99137,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
87,E,PNW,PNW,NA,42.19072,-120.00322,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
88,I,PNW,PNW,NA,42.20023,-120.01082,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
93,E,PNW,PNW,NA,42.32926,-120.85497,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
74,E,PNW,PNW,NA,42.35164,-118.83721,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
94,I,PNW,PNW,NA,42.3915,-121.37127,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
843,E,PNW,PNW,NA,43.12141,-115.48331,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
744,E,PNW,PNW,NA,43.12227,-115.47954,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
743,I,PNW,PNW,NA,43.12477,-115.4978,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
742,E,PNW,PNW,NA,43.13131,-115.53141,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
842,E,PNW,PNW,NA,43.13208,-115.5631,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
741,E,PNW,PNW,NA,43.13926,-115.59671,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
740,E,PNW,PNW,NA,43.14193,-115.60078,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
844,E,PNW,PNW,NA,43.18272,-115.54623,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
745,P,PNW,PNW,NA,43.20457,-115.55507,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
845,I,PNW,PNW,NA,43.22768,-115.69827,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
847,I,PNW,PNW,NA,43.24685,-115.58565,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
846,E,PNW,PNW,NA,43.24929,-115.59612,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
746,I,PNW,PNW,NA,43.25084,-115.63242,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
826,NA,PNW,PNW,NA,43.25084,-115.63242,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
827,NA,PNW,PNW,NA,43.25084,-115.63242,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
828,NA,PNW,PNW,NA,43.25084,-115.63242,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
747,I,PNW,PNW,NA,43.25594,-115.68164,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
95,E,PNW,PNW,NA,43.3687,-119.67022,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
96,E,PNW,PNW,NA,43.53835,-119.70568,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
97,E,PNW,PNW,NA,43.588,-119.96394,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
98,E,PNW,PNW,NA,43.58849,-119.99715,NA,NA,NA,Northwest,0,USACE Arid West Region,7,NA,NA
133,P,PNW,PNW,NA,43.61143,-122.11526,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
184,I,PNW,PNW,NA,43.61834,-122.08235,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
147,I,PNW,PNW,NA,43.61868,-122.08362,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
199,I,PNW,PNW,NA,43.62942,-122.35194,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
348,E,PNW,PNW,NA,43.64249,-122.42834,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
349,I,PNW,PNW,NA,43.64348,-122.40747,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
107,P,PNW,PNW,NA,43.64674,-122.19525,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
201,P,PNW,PNW,NA,43.64912,-122.42476,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
350,P,PNW,PNW,NA,43.66106,-123.11461,NA,NA,NA,Northwest,0,"USACE Western Mountains, Valleys, and Coast Region",6,NA,NA
